epoch,batch_idx,data_type,tot_loss,recon_loss,pred_loss,kld_loss,prop_mse_loss,run_time
0,0,train,10.851901054382324,5.559463882446289,5.292437267303467,3.1609117101538688e-09,0.0,12.71425
0,1,train,10.815741729736327,5.545308399200439,5.27043342590332,3.153814409628808e-09,0.0,6.76266
0,2,train,10.883595275878907,5.567183113098144,5.316412448883057,3.1255327215262696e-09,0.0,7.17153
0,3,train,10.835116577148437,5.549066066741943,5.286050415039062,3.1395724686689165e-09,0.0,6.96125
0,4,train,10.846619796752929,5.5442602157592775,5.302359580993652,3.128931380658173e-09,0.0,7.05775
0,5,train,10.775391387939454,5.537763881683349,5.2376275062561035,3.1078743134571595e-09,0.0,7.39776
0,6,train,10.790744018554687,5.5317261695861815,5.259018230438232,3.1246612408608597e-09,0.0,7.22748
0,7,train,10.815452766418456,5.530543518066406,5.2849091529846195,3.1253312826606818e-09,0.0,7.04183
0,8,train,10.7797456741333,5.530410480499268,5.249335289001465,3.1296698566052328e-09,0.0,7.21149
0,9,train,10.778498649597168,5.5090690612792965,5.2694295883178714,3.112399227234164e-09,0.0,7.27276
0,10,train,10.77341194152832,5.5033900260925295,5.270022201538086,3.0899543368434477e-09,0.0,7.09505
0,11,train,10.74375514984131,5.487976551055908,5.255778408050537,3.1013018819692206e-09,0.0,7.16598
0,12,train,10.735572814941406,5.467455959320068,5.268116855621338,3.092843803287337e-09,0.0,7.08677
0,13,train,10.693921661376953,5.455837345123291,5.238084316253662,3.0563777286829462e-09,0.0,7.0916
0,14,train,10.705110359191895,5.434299659729004,5.27081069946289,3.0642404169611837e-09,0.0,7.14057
0,15,train,10.64160099029541,5.421459197998047,5.220141983032226,3.0402316664179805e-09,0.0,7.15715
0,16,train,10.632000923156738,5.4068807601928714,5.225120258331299,3.0219625024585637e-09,0.0,7.2978
0,17,train,10.643040084838868,5.383761215209961,5.259279060363769,3.0201497303039558e-09,0.0,7.30397
0,18,train,10.616510581970214,5.372249412536621,5.244261074066162,3.012377991495896e-09,0.0,7.07966
0,19,train,10.600417137145996,5.339425277709961,5.26099214553833,2.998430437273214e-09,0.0,7.20569
0,20,train,10.54316577911377,5.323961067199707,5.219204616546631,2.999608694764788e-09,0.0,7.30075
0,21,train,10.56359634399414,5.30660982131958,5.256986427307129,2.96128930266093e-09,0.0,7.41004
0,22,train,10.5343843460083,5.279265022277832,5.2551194190979,2.9595662365267118e-09,0.0,7.3165
0,23,train,10.521343421936034,5.255713176727295,5.2656299591064455,2.9194703987656114e-09,0.0,7.34385
0,24,train,10.448899269104004,5.237542247772216,5.2113570213317875,2.929633513559793e-09,0.0,7.25401
0,25,train,10.399191284179688,5.193498516082764,5.205692863464355,2.9022380942933524e-09,0.0,6.99682
0,26,train,10.390657043457031,5.183584785461425,5.207072067260742,2.9081457242341457e-09,0.0,6.97451
0,27,train,10.34661693572998,5.140221214294433,5.206395626068115,2.8781878214090283e-09,0.0,6.92967
0,28,train,10.338818168640136,5.104670619964599,5.234147548675537,2.844319491046576e-09,0.0,7.19036
0,29,train,10.28191261291504,5.0828804016113285,5.199032211303711,2.824688527525154e-09,0.0,7.05368
0,30,train,10.265830802917481,5.0567224502563475,5.209108543395996,2.8282934660950333e-09,0.0,7.05004
0,31,train,10.235055923461914,5.0133637428283695,5.221692276000977,2.803551391039605e-09,0.0,7.23206
0,32,train,10.200900840759278,4.997159385681153,5.203741550445557,2.7832716575915127e-09,0.0,7.12025
